Row,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
BC,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,130.10240000000002,130.10240000000002,129.8143,129.8852,129.8852,129.8852,129.8852,130.369,129.8852,129.8852,129.8852,129.9992,130.1841,130.1841,130.1841,130.4121,129.8852,165.8092,131.17489999999998,129.8852,129.9992,130.1132,130.1132,130.4121,130.2981,130.1302,130.0162,129.8852,129.9992,129.8852,129.8852,129.9884,130.17329999999998,129.8852,129.8852,129.8852,129.8852,127.7624,90.8455,91.76999999999998,55.9334,41.868399999999994,80.66159999999999,85.5256,88.11239999999998,85.1127,86.5147,44.6401,52.4499,91.36789999999999,86.59639999999999,102.3698,130.1841,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852
BD,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.9992,129.8852,129.8852,129.8852,129.8852,130.10240000000002,130.10240000000002,129.9992,129.8852,129.8852,129.8852,129.8852,130.369,129.8852,129.8852,129.8852,130.0593,129.8852,129.8852,129.8852,130.4121,129.8852,165.8092,131.17489999999998,129.8852,129.9992,130.1132,130.1132,130.4121,130.2981,130.1302,129.9022,130.0162,130.1302,130.1302,129.5863,129.5863,129.8852,129.8852,129.8852,129.8852,129.8852,127.83330000000001,81.5906,87.10170000000001,14.4178,1.3527,53.509899999999995,75.7483,87.99839999999999,74.6452,80.8896,2.0815,1.5977000000000001,74.3355,76.7868,106.3155,130.1841,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852
BE,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,130.10240000000002,130.10240000000002,129.9992,129.8852,129.8852,129.8852,129.8852,130.369,129.8852,129.8852,129.8852,130.0593,129.8852,129.8852,129.8852,130.4121,129.8852,165.8092,131.17489999999998,129.8852,129.9992,130.4121,130.4121,130.4121,130.2981,130.1302,129.9022,130.0162,130.2442,130.1302,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,126.2356,82.6013,74.4172,4.6082,0.6409,47.450399999999995,81.2379,62.846599999999995,80.5692,57.9934,1.4128,0.9998999999999999,66.98799999999999,81.71090000000001,88.1199,130.1841,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852
BF,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,130.10240000000002,130.10240000000002,129.9992,129.8852,129.8852,129.8852,129.8852,130.369,129.8852,129.8852,129.8852,130.0593,129.8852,129.8852,129.8852,130.4121,129.8852,165.8092,131.17489999999998,129.8852,129.9992,130.1132,130.4121,130.4121,130.2981,130.1302,129.9022,130.1302,129.8852,129.7712,129.8852,129.8852,129.8852,138.9309,142.08769999999998,129.8852,141.0169,145.712,108.0332,94.05789999999999,41.868399999999994,55.892999999999994,90.5125,95.51830000000001,89.96589999999999,93.34440000000001,112.0283,59.0884,36.2325,79.5307,102.04459999999999,134.0775,142.8381,129.8852,140.946,147.8887,130.0701,129.8852,129.8852,129.8852,129.8852
BG,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,130.1132,130.1132,130.2981,129.8852,129.8852,129.8852,129.8852,130.369,129.8852,129.8852,129.8852,129.5863,129.8852,129.8852,129.8852,130.2981,129.8852,165.8092,131.17489999999998,129.8852,129.9992,130.1132,130.4121,130.4121,130.2981,130.1302,129.9022,130.1302,129.8852,129.8852,129.8852,129.8852,129.8852,128.84550000000002,156.4604,131.2657,158.7017,127.6775,147.5552,107.1599,97.27489999999999,151.9507,128.2044,142.72809999999998,93.2537,139.8747,128.944,146.8219,109.5187,97.85109999999999,150.5379,127.6883,157.23229999999998,130.5647,156.68040000000002,130.2563,129.8699,129.8852,129.8852,129.8852,129.8852
BH,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,130.1841,130.2981,130.4121,130.597,129.8852,129.8852,129.8852,129.8852,130.369,129.8852,129.8852,129.8852,129.8852,129.8852,132.7386,132.9774,132.8526,132.4397,167.0156,131.463,129.8852,129.9992,129.9992,130.2981,130.2981,130.2981,130.1302,130.0162,130.0162,129.8852,129.8852,129.8852,129.8852,129.8852,104.7321,116.5009,106.4769,120.5652,63.97749999999999,92.55269999999999,118.21889999999999,111.43679999999999,98.7971,64.50439999999999,115.0621,104.81179999999999,118.0187,65.7924,92.70979999999999,118.6919,111.0778,98.982,63.6678,114.52269999999999,105.5479,121.52199999999999,66.76899999999999,129.55399999999997,129.8852,129.8852,129.8852,129.8852
BI,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.3691,107.0729,103.1911,101.6415,100.9111,95.0282,123.65329999999999,129.8852,129.8852,129.8852,129.8852,130.1841,129.8852,129.8852,129.8852,129.8852,129.9992,165.42449999999997,235.08870000000002,213.67829999999998,187.2173,200.8802,130.99,129.8852,130.17329999999998,129.5863,129.8852,130.2442,130.2442,130.1302,130.1302,130.1302,129.8852,129.8852,129.8852,129.8852,129.8852,109.2263,74.7762,86.58559999999999,74.4773,86.88449999999999,78.8467,84.69980000000001,86.4824,74.26009999999998,85.8954,66.4117,69.2543,59.61259999999999,85.22670000000001,79.8574,85.41159999999999,87.5963,75.602,86.71039999999999,73.727,86.58559999999999,73.83019999999999,87.82249999999999,129.326,129.8852,129.8852,129.8852,129.8852
BJ,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,122.30059999999999,103.15419999999999,122.00219999999999,127.7089,122.87729999999999,80.7134,59.4627,106.122,110.59949999999999,130.0701,129.8852,129.8852,130.1841,130.1841,130.1841,130.1841,130.1841,130.1841,129.8852,143.8532,191.33339999999998,190.7224,211.4816,131.218,129.8852,129.5863,129.5863,129.8852,130.2442,130.2442,130.1302,130.2442,129.8852,129.8852,129.8852,132.7278,174.9172,189.5681,126.43449999999999,85.78139999999999,87.77039999999998,86.99849999999999,89.7379,91.07979999999999,93.0365,91.91179999999999,88.0801,71.08,11.428899999999999,1.7225,3.3802999999999996,40.8685,89.2541,92.4495,92.79769999999999,87.678,88.0801,86.18350000000001,87.15109999999999,85.40079999999999,89.8501,129.6249,129.8852,129.8852,129.8852,129.8852
BK,129.8852,129.8852,129.8852,129.8852,130.0701,109.0188,107.9278,127.8445,127.4809,125.0574,122.9374,103.0564,125.763,125.8123,116.9148,101.4993,125.68540000000002,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,130.1841,130.1841,129.8852,130.956,181.11499999999998,222.8362,130.80509999999998,129.8852,129.8852,129.5863,129.8852,130.2442,130.2442,130.1302,130.2442,129.8852,129.8852,129.9992,132.0788,161.132,169.6643,158.37719999999996,91.88399999999999,70.26499999999999,85.41159999999999,71.28649999999999,87.23729999999999,82.455,76.189,85.9385,20.950400000000002,0.8858999999999999,0.0,0.2989,8.2335,85.1127,82.8571,75.7268,85.94930000000001,70.57469999999999,86.12339999999999,70.1295,84.4117,73.73599999999999,129.2551,129.8852,129.8852,129.8852,129.8852
BL,129.8852,129.8852,129.8852,124.0446,103.6902,120.4692,126.07889999999999,123.187,127.30679999999998,125.0574,125.4703,125.11129999999999,125.5843,125.6983,121.70329999999998,125.649,105.3223,113.26629999999999,129.9992,129.8852,129.8852,129.8852,129.8852,130.1841,130.1841,129.8852,133.43509999999998,140.8859,175.5033,142.6486,133.5769,129.5863,129.8852,129.8852,129.8852,129.7712,130.4291,130.1302,129.8852,129.8852,129.8852,130.13119999999998,160.6096,158.97329999999997,119.482,66.73219999999999,82.06370000000001,66.6783,81.8141,72.5745,78.4985,82.7539,66.56429999999999,34.6025,0.9998999999999999,0.114,0.587,6.7498,71.0477,79.0963,83.04199999999999,67.0912,83.5859,67.28689999999999,83.5258,65.9665,85.3497,129.6249,129.8852,129.8852,129.8852,129.8852
BM,129.8852,130.1841,111.7565,106.9971,126.77369999999999,127.7089,106.4151,51.1692,111.0726,125.17139999999999,125.17139999999999,125.41019999999999,125.29619999999998,102.0072,39.21809999999999,124.5459,125.82309999999998,116.20759999999999,103.17699999999999,127.50029999999998,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,176.62449999999998,197.9363,188.6508,172.75390000000002,43.3746,128.739,129.8852,129.8852,129.8852,130.1841,130.0701,130.0701,129.7712,129.8852,130.17329999999998,156.56359999999998,158.61270000000002,131.59869999999998,160.3277,104.91669999999999,84.35780000000001,88.95519999999999,85.5857,92.4387,91.42799999999998,88.95519999999999,89.9551,29.3472,0.4129,0.114,0.0,6.450899999999999,90.9011,90.72699999999999,88.95519999999999,90.72699999999999,84.29769999999999,88.6779,84.0697,89.9551,87.4913,129.7389,129.8852,129.8852,129.8852,120.19479999999999
BN,125.85950000000001,104.7593,119.27819999999998,125.2854,125.1005,125.6875,99.38799999999998,122.5722,127.2359,125.17139999999999,125.17139999999999,125.17139999999999,125.29619999999998,96.7088,123.76319999999998,126.28529999999999,125.6983,125.5843,124.8232,103.8432,116.05329999999998,129.8852,129.8852,129.8852,129.8852,129.8852,183.938,182.40189999999998,129.6019,104.11259999999999,10.812299999999999,127.85310000000001,129.5863,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.7838,154.53789999999998,226.0229,192.5211,151.1724,90.59599999999999,77.7266,88.1232,78.3028,89.7101,87.9275,83.5797,89.40039999999999,23.722099999999998,0.0,0.0,0.0,6.151999999999999,90.1122,87.81349999999999,83.5689,88.6994,77.53089999999999,90.3788,77.6018,88.52529999999999,77.4214,109.9405,114.4279,129.7712,129.8852,128.1537
BO,111.2339,130.73479999999998,129.0339,129.6918,129.5069,130.49599999999998,128.01239999999999,132.3818,130.154,131.6808,130.79489999999998,128.9692,129.68099999999998,130.16479999999999,130.2788,127.04029999999999,130.1001,127.3993,130.741,130.4529,113.16319999999999,109.4136,133.6909,134.66299999999998,130.83749999999998,134.1361,148.2189,62.191300000000005,36.210899999999995,31.493299999999998,36.4587,131.289,134.96189999999999,131.1795,134.4889,132.8589,135.33169999999998,134.6199,131.8482,133.0931,132.9765,133.38490000000002,164.88590000000002,154.4723,129.5986,66.79679999999999,84.199,62.3412,83.1668,71.83489999999999,80.7586,80.37349999999999,67.1127,41.4555,11.7924,11.3795,7.3799,15.0587,70.60699999999999,80.0468,80.08539999999999,66.93860000000001,83.0959,66.3624,85.1558,61.868199999999995,90.7053,194.2561,139.7047,114.5805,133.20709999999997,118.2982
BP,144.55100000000002,135.1327,115.0818,108.80680000000001,155.049,143.4263,115.41929999999999,129.53990000000002,125.2612,143.5403,135.80139999999997,114.6366,109.8175,155.88559999999998,142.70829999999998,115.4301,128.7788,125.973,141.72539999999998,134.3886,114.028,107.32310000000001,154.2431,142.6204,115.7982,129.7447,124.1842,140.6592,134.13739999999999,112.4996,107.3493,154.19379999999998,142.8484,115.8583,128.4459,126.8788,144.1041,136.9953,115.8243,108.5386,156.19979999999998,143.4524,116.1464,118.88770000000001,119.63629999999999,139.59459999999999,133.3116,112.4996,106.1645,153.4066,140.4743,113.5273,126.58790000000002,123.7713,140.8826,133.8555,111.78779999999999,105.844,152.93979999999996,141.3602,113.7122,125.8869,124.14110000000001,140.45269999999996,132.25160000000002,112.78769999999999,105.7408,157.0443,143.4541,115.7443,131.26069999999999,126.1948
BQ,130.6018,120.7752,124.16720000000001,103.3111,138.5822,130.0256,111.55529999999999,133.8538,111.9018,129.9547,120.55799999999999,124.7111,105.0829,139.3972,130.0256,111.44129999999998,134.6257,112.3039,128.5419,119.5966,123.82520000000001,104.55599999999998,139.2832,130.2105,110.3813,135.8105,111.891,128.4818,119.78609999999999,124.1241,104.3819,139.1692,128.43869999999998,110.4845,134.7505,113.42859999999999,128.944,120.2375,125.42290000000001,104.7239,139.57129999999998,129.4386,110.9575,135.61479999999997,113.12969999999999,128.4279,119.94939999999998,125.29809999999999,104.31099999999999,139.3972,128.32469999999998,111.66929999999999,135.2558,113.6027,128.944,119.1883,124.3521,103.90889999999999,139.06599999999997,130.0256,111.7833,134.316,112.3748,128.9871,119.4333,125.94980000000001,102.6918,139.05519999999999,128.716,110.6694,134.9031,115.34219999999999
BR,106.68059999999998,105.5757,120.21419999999999,84.085,125.8959,99.8168,120.8255,109.9549,103.34789999999998,104.96889999999999,105.6897,119.2852,83.6012,125.9067,99.82759999999999,121.0813,108.727,102.9889,105.8656,104.57580000000002,119.58409999999999,84.55799999999999,126.66779999999999,99.5179,121.7222,110.0797,103.1738,104.197,106.2336,120.225,84.3839,124.95609999999999,99.7459,121.01039999999999,110.9656,103.5328,105.2678,106.03790000000001,120.8829,83.97099999999999,125.0208,98.991,121.5265,110.8408,102.576,105.15379999999999,106.00559999999999,119.63799999999999,84.25909999999999,125.49380000000001,98.16980000000001,120.42339999999999,110.36779999999999,103.5328,104.9797,105.70669999999998,119.47009999999999,85.19890000000001,126.02689999999998,99.30069999999999,121.4341,110.8408,103.82090000000001,104.86569999999999,106.11959999999999,119.8121,83.49799999999999,124.73890000000002,98.3008,120.81469999999999,112.3676,105.6466
BS,138.9197,137.7672,112.42869999999999,110.93599999999999,150.1681,138.6917,116.41300000000001,131.64749999999998,125.7388,139.5175,137.8381,113.08659999999999,111.1101,150.8198,138.8766,116.299,131.2885,123.967,138.7025,137.5392,113.08659999999999,111.2241,150.7381,139.8056,116.3421,132.07119999999998,123.56490000000001,140.1045,136.6533,112.6136,111.40899999999999,149.15120000000002,138.8057,115.91839999999999,131.5443,124.8529,138.28959999999998,137.4144,112.9834,111.067,150.4562,139.2186,114.63040000000001,130.9573,125.03780000000002,137.5778,136.8382,114.0973,111.40899999999999,150.33599999999998,139.70239999999998,115.353,131.3594,124.8637,138.2295,136.8382,113.57039999999999,111.40899999999999,150.3961,139.2186,115.9292,132.07119999999998,124.4508,138.03379999999999,137.4082,113.21140000000001,111.996,148.16830000000002,137.34359999999998,115.96159999999999,131.8647,123.6681
BT,82.87240000000001,79.49210000000001,72.2828,66.9521,93.523,82.2746,69.8764,79.27759999999999,81.8644,85.1172,79.08999999999999,72.6957,68.425,96.0497,82.5196,70.29549999999999,78.9186,81.9784,84.9323,80.0791,72.9237,67.838,94.0391,84.14959999999999,70.2354,79.8045,81.5054,83.9324,79.66619999999999,72.51079999999999,68.7131,94.0499,83.88929999999999,69.8764,79.15279999999998,81.33749999999999,83.9216,78.7803,73.3258,68.066,94.22399999999999,84.5795,69.9365,78.97869999999999,81.9245,84.1065,79.4382,72.6957,68.1261,93.75099999999999,84.2205,70.2354,78.1036,80.9785,84.3946,80.13920000000002,72.80969999999999,67.53909999999999,93.7187,83.6335,70.5235,78.8369,82.57619999999999,83.85069999999999,80.48120000000002,73.00540000000001,67.4251,94.1639,82.57350000000001,69.556,79.75519999999999,81.4946
BU,14.8612,14.502199999999998,14.3882,14.3882,13.915199999999999,14.0292,14.801100000000002,14.502199999999998,14.502199999999998,14.3882,14.3882,14.502199999999998,14.502199999999998,14.502199999999998,14.513000000000002,14.801100000000002,14.502199999999998,14.801100000000002,14.513000000000002,14.513000000000002,14.513000000000002,14.801100000000002,14.3882,14.687100000000001,14.3882,14.3882,14.687100000000001,14.328100000000001,14.214100000000002,14.687100000000001,14.687100000000001,14.100100000000001,14.687100000000001,14.100100000000001,14.100100000000001,14.100100000000001,14.100100000000001,14.3882,14.3882,14.502199999999998,14.502199999999998,14.328100000000001,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998
BV,14.4483,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998
Row,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
AA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
